2023-09-28 12:01:57.833 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3e046920, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@14e9458a, org.springframework.security.web.context.SecurityContextHolderFilter@1cfc616, org.springframework.security.web.header.HeaderWriterFilter@445eed0b, org.springframework.web.filter.CorsFilter@671ba0dc, org.springframework.security.web.authentication.logout.LogoutFilter@5a0ec54c, com.docuitservice.security.config.JwtAuthFilter@6d575cd8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6fe40fa8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@37f76752, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3e242f6e, org.springframework.security.web.session.SessionManagementFilter@95e8df8, org.springframework.security.web.access.ExceptionTranslationFilter@2cb9cc85, org.springframework.security.web.access.intercept.AuthorizationFilter@1427cc16]
2023-09-28 12:01:58.011 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-09-28 12:01:58.315 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/dockitservice'
2023-09-28 12:01:58.330 [main] INFO  c.d.DocuItServiceApplication - Started DocuItServiceApplication in 7.656 seconds (process running for 11.412)
2023-09-28 12:02:05.309 [http-nio-8081-exec-2] INFO  o.a.c.c.C.[.[.[/dockitservice] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-09-28 12:02:05.310 [http-nio-8081-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-09-28 12:02:05.311 [http-nio-8081-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-09-28 12:04:47.609 [main] INFO  c.d.DocuItServiceApplication - Starting DocuItServiceApplication using Java 17.0.4.1 with PID 8088 (D:\6.DockIt_Service_Project\DocuIt_Bug_Fixing_Branch\Bug_Fix_13Sep2013\docuitservice\target\classes started by 91637 in D:\6.DockIt_Service_Project\DocuIt_Bug_Fixing_Branch\Bug_Fix_13Sep2013\docuitservice)
2023-09-28 12:04:47.611 [main] INFO  c.d.DocuItServiceApplication - No active profile set, falling back to 1 default profile: "default"
2023-09-28 12:04:48.498 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-09-28 12:04:48.579 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 73 ms. Found 6 JPA repository interfaces.
2023-09-28 12:04:49.160 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-09-28 12:04:49.169 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-09-28 12:04:49.169 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.11]
2023-09-28 12:04:49.305 [main] INFO  o.a.c.c.C.[.[.[/dockitservice] - Initializing Spring embedded WebApplicationContext
2023-09-28 12:04:49.306 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1651 ms
2023-09-28 12:04:49.556 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-09-28 12:04:49.610 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-09-28 12:04:49.911 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-09-28 12:04:50.043 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@41f90b10
2023-09-28 12:04:50.045 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-09-28 12:04:50.078 [main] INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-09-28 12:04:51.456 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-09-28 12:04:51.467 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-09-28 12:04:51.729 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.UserRepository
2023-09-28 12:04:52.353 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.CategoryRepository
2023-09-28 12:04:52.473 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.DocumentRepository
2023-09-28 12:04:52.551 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.MemberRepository
2023-09-28 12:04:52.613 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.ShareRepository
2023-09-28 12:04:52.657 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.FamilyRepository
2023-09-28 12:04:53.665 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2023-09-28 12:04:53.790 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@2488a11, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@8936d23, org.springframework.security.web.context.SecurityContextHolderFilter@3c650ad2, org.springframework.security.web.header.HeaderWriterFilter@304a2c8a, org.springframework.web.filter.CorsFilter@73131043, org.springframework.security.web.authentication.logout.LogoutFilter@946d4c1, com.docuitservice.security.config.JwtAuthFilter@63100783, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@54ba7366, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@b692323, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5af2bc6, org.springframework.security.web.session.SessionManagementFilter@308f13dc, org.springframework.security.web.access.ExceptionTranslationFilter@bdb997f, org.springframework.security.web.access.intercept.AuthorizationFilter@34a7decd]
2023-09-28 12:04:53.993 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-09-28 12:04:54.304 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/dockitservice'
2023-09-28 12:04:54.318 [main] INFO  c.d.DocuItServiceApplication - Started DocuItServiceApplication in 7.151 seconds (process running for 8.2)
2023-09-28 12:05:00.101 [http-nio-8081-exec-1] INFO  o.a.c.c.C.[.[.[/dockitservice] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-09-28 12:05:00.101 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-09-28 12:05:00.103 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
2023-09-28 12:05:00.333 [http-nio-8081-exec-1] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl getCategoriesByUserId ---Start---
2023-09-28 12:05:00.348 [http-nio-8081-exec-1] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl getCategoriesByUserId ---End---
2023-09-28 12:06:55.363 [main] INFO  c.d.DocuItServiceApplication - Starting DocuItServiceApplication using Java 17.0.4.1 with PID 17548 (D:\6.DockIt_Service_Project\DocuIt_Bug_Fixing_Branch\Bug_Fix_13Sep2013\docuitservice\target\classes started by 91637 in D:\6.DockIt_Service_Project\DocuIt_Bug_Fixing_Branch\Bug_Fix_13Sep2013\docuitservice)
2023-09-28 12:06:55.365 [main] INFO  c.d.DocuItServiceApplication - No active profile set, falling back to 1 default profile: "default"
2023-09-28 12:06:56.253 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-09-28 12:06:56.338 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 77 ms. Found 6 JPA repository interfaces.
2023-09-28 12:06:56.910 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-09-28 12:06:56.920 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-09-28 12:06:56.921 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.11]
2023-09-28 12:06:57.063 [main] INFO  o.a.c.c.C.[.[.[/dockitservice] - Initializing Spring embedded WebApplicationContext
2023-09-28 12:06:57.063 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1656 ms
2023-09-28 12:06:57.303 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-09-28 12:06:57.358 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-09-28 12:06:57.651 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-09-28 12:06:57.785 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@3c910acd
2023-09-28 12:06:57.787 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-09-28 12:06:57.816 [main] INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-09-28 12:06:58.878 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-09-28 12:06:58.887 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-09-28 12:06:59.135 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.UserRepository
2023-09-28 12:06:59.709 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.CategoryRepository
2023-09-28 12:06:59.790 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.DocumentRepository
2023-09-28 12:06:59.835 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.MemberRepository
2023-09-28 12:06:59.878 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.ShareRepository
2023-09-28 12:06:59.911 [main] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.repository.FamilyRepository
2023-09-28 12:07:00.642 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
2023-09-28 12:07:00.710 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@93bc31f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5581f3e3, org.springframework.security.web.context.SecurityContextHolderFilter@2b04b29d, org.springframework.security.web.header.HeaderWriterFilter@2685c3a2, org.springframework.web.filter.CorsFilter@71962018, org.springframework.security.web.authentication.logout.LogoutFilter@47c89a33, com.docuitservice.security.config.JwtAuthFilter@2fb3c642, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@477aa172, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@52ed42d6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@e0dc940, org.springframework.security.web.session.SessionManagementFilter@5d98f014, org.springframework.security.web.access.ExceptionTranslationFilter@64a16a10, org.springframework.security.web.access.intercept.AuthorizationFilter@95aa79c]
2023-09-28 12:07:00.899 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-09-28 12:07:01.194 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path '/dockitservice'
2023-09-28 12:07:01.207 [main] INFO  c.d.DocuItServiceApplication - Started DocuItServiceApplication in 6.289 seconds (process running for 7.339)
2023-09-28 12:07:04.753 [http-nio-8081-exec-1] INFO  o.a.c.c.C.[.[.[/dockitservice] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-09-28 12:07:04.753 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-09-28 12:07:04.754 [http-nio-8081-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-09-28 12:07:04.987 [http-nio-8081-exec-1] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl getCategoriesByUserId ---Start---
2023-09-28 12:07:05.003 [http-nio-8081-exec-1] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl getCategoriesByUserId ---End---
2023-09-28 12:07:57.240 [http-nio-8081-exec-3] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:07:57.264 [http-nio-8081-exec-3] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:09:27.552 [http-nio-8081-exec-6] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:09:27.563 [http-nio-8081-exec-6] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:11:40.091 [http-nio-8081-exec-9] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:11:40.098 [http-nio-8081-exec-9] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:11:51.775 [http-nio-8081-exec-10] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:11:51.784 [http-nio-8081-exec-10] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:11:59.816 [http-nio-8081-exec-2] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:11:59.823 [http-nio-8081-exec-2] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:12:07.306 [http-nio-8081-exec-1] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:12:07.316 [http-nio-8081-exec-1] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:12:17.029 [http-nio-8081-exec-3] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:12:17.039 [http-nio-8081-exec-3] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:12:26.807 [http-nio-8081-exec-4] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---Start---
2023-09-28 12:12:26.817 [http-nio-8081-exec-4] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl userCategoryDocuments ---End---
2023-09-28 12:13:00.689 [http-nio-8081-exec-5] INFO  c.d.service.FamilyServiceImpl - FamilyServiceImpl addFamily ---Start---
2023-09-28 12:13:07.515 [http-nio-8081-exec-7] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl addCategory ---Start---
2023-09-28 12:13:17.940 [http-nio-8081-exec-9] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl addCategory ---Start---
2023-09-28 12:13:18.128 [http-nio-8081-exec-9] INFO  c.d.service.CategoryServiceImpl - CategoryServiceImpl addCategory ---End---
2023-09-28 12:13:29.922 [http-nio-8081-exec-10] INFO  c.d.service.FamilyServiceImpl - FamilyServiceImpl addFamily ---Start---
2023-09-28 12:13:29.991 [http-nio-8081-exec-10] INFO  c.d.service.FamilyServiceImpl - FamilyServiceImpl addFamily ---End---
2023-09-28 12:13:51.825 [http-nio-8081-exec-2] WARN  o.s.c.LocalVariableTableParameterNameDiscoverer - Using deprecated '-debug' fallback for parameter name resolution. Compile the affected code with '-parameters' instead or avoid its introspection: com.docuitservice.controller.FamilyController
2023-09-28 12:13:51.827 [http-nio-8081-exec-2] INFO  c.d.service.FamilyServiceImpl - FamilyServiceImpl listFamily ---Start---
2023-09-28 12:14:06.864 [http-nio-8081-exec-3] INFO  c.d.service.FamilyServiceImpl - FamilyServiceImpl listFamily ---Start---
2023-09-28 12:14:06.867 [http-nio-8081-exec-3] INFO  c.d.service.FamilyServiceImpl - FamilyServiceImpl listFamily ---End---
2023-09-28 12:37:08.767 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m8s223ms646µs).
2023-09-28 12:37:53.808 [RMI TCP Connection(33)-127.0.0.1] INFO  o.s.b.a.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin - Application shutdown requested.
2023-09-28 12:37:53.824 [RMI TCP Connection(33)-127.0.0.1] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2023-09-28 12:37:53.826 [RMI TCP Connection(33)-127.0.0.1] INFO  o.a.c.c.C.[.[.[/dockitservice] - Destroying Spring FrameworkServlet 'dispatcherServlet'
2023-09-28 12:37:53.829 [RMI TCP Connection(33)-127.0.0.1] WARN  o.a.c.loader.WebappClassLoaderBase - The web application [dockitservice] appears to have started a thread named [HikariPool-1 housekeeper] but has failed to stop it. This is very likely to create a memory leak. Stack trace of thread:
 java.base@17.0.4.1/jdk.internal.misc.Unsafe.park(Native Method)
 java.base@17.0.4.1/java.util.concurrent.locks.LockSupport.parkNanos(LockSupport.java:252)
 java.base@17.0.4.1/java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.awaitNanos(AbstractQueuedSynchronizer.java:1672)
 java.base@17.0.4.1/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:1182)
 java.base@17.0.4.1/java.util.concurrent.ScheduledThreadPoolExecutor$DelayedWorkQueue.take(ScheduledThreadPoolExecutor.java:899)
 java.base@17.0.4.1/java.util.concurrent.ThreadPoolExecutor.getTask(ThreadPoolExecutor.java:1062)
 java.base@17.0.4.1/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1122)
 java.base@17.0.4.1/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
 java.base@17.0.4.1/java.lang.Thread.run(Thread.java:833)
2023-09-28 12:37:53.838 [RMI TCP Connection(33)-127.0.0.1] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-09-28 12:37:53.840 [RMI TCP Connection(33)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-09-28 12:37:53.842 [RMI TCP Connection(33)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
